# interval_ms: 25
# vehicle: C172
# record_count: 12735
x,y,z,roll,pitch,yaw
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00010080318315885961,-0.0005120789282955229,0.00018610508413985372,-0.00038123130798339844,-1.52587890625e-05,0.022018790245056152
0.00012010941281914711,-0.00048583472380414605,0.0001832081179600209,-0.0002956390380859375,1.8644605006556958e-06,0.021984543651342392
0.00012010941281914711,-0.00048583472380414605,0.0001832081179600209,-0.0002956390380859375,1.8644605006556958e-06,0.021984543651342392
0.00013838507584296167,-0.0004609914612956345,0.00018046579498331994,-0.00021457672119140625,1.80736678885296e-05,0.021952126175165176
0.00013838507584296167,-0.0004609914612956345,0.00018046579498331994,-0.00021457672119140625,1.80736678885296e-05,0.021952126175165176
0.00015789276221767068,-0.0004344734188634902,0.00017753858992364258,-0.00012803077697753906,3.5375596780795604e-05,0.021917521953582764
0.00015789276221767068,-0.0004344734188634902,0.00017753858992364258,-0.00012803077697753906,3.5375596780795604e-05,0.021917521953582764
0.00017068456509150565,-0.0004105068219359964,0.00017807389667723328,-0.0001061558723449707,4.57763671875e-05,0.021896719932556152
0.00017068456509150565,-0.0004105068219359964,0.00017807389667723328,-0.0001061558723449707,4.57763671875e-05,0.021896719932556152
0.00017346492677461356,-0.00038955576019361615,0.00018406484741717577,-0.00018465518951416016,4.57763671875e-05,0.021896719932556152
0.00017346492677461356,-0.00038955576019361615,0.00018406484741717577,-0.00018465518951416016,4.57763671875e-05,0.021896719932556152
0.0001762464817147702,-0.0003685957344714552,0.00019005835929419845,-0.0002632737159729004,4.57763671875e-05,0.021896719932556152
0.0001762464817147702,-0.0003685957344714552,0.00019005835929419845,-0.0002632737159729004,4.57763671875e-05,0.021896719932556152
0.0001791608810890466,-0.000346634624293074,0.00019633812189567834,-0.0003457069396972656,4.57763671875e-05,0.021896719932556152
0.0001791608810890466,-0.000346634624293074,0.00019633812189567834,-0.0003457069396972656,4.57763671875e-05,0.021896719932556152
